Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-03-24 06:08:27,"6 Push #2 Copy",1h 21m,"Lateral Raise (Cable)",3,10.0,12,0,0,,,
2023-03-24 06:08:27,"6 Push #2 Copy",1h 21m,"Lateral Raise (Cable)",4,10.0,12,0,0,,,
2023-03-24 06:08:27,"6 Push #2 Copy",1h 21m,"Lateral Raise (Cable)",5,10.0,10,0,0,,,
2023-03-24 06:08:27,"6 Push #2 Copy",1h 21m,"Lateral Raise (Cable)",6,10.0,10,0,0,,,
2023-03-24 06:08:27,"6 Push #2 Copy",1h 21m,"Triceps Pushdown (Cable - Straight Bar)",1,50.0,15,0,0,"",,
2023-03-24 06:08:27,"6 Push #2 Copy",1h 21m,"Triceps Pushdown (Cable - Straight Bar)",2,70.0,15,0,0,,,
2023-03-24 06:08:27,"6 Push #2 Copy",1h 21m,"Triceps Pushdown (Cable - Straight Bar)",3,80.0,10,0,0,,,
2023-03-24 06:08:27,"6 Push #2 Copy",1h 21m,"Reverse Fly (Cable)",1,50.0,12,0,0,"",,
2023-03-24 06:08:27,"6 Push #2 Copy",1h 21m,"Reverse Fly (Cable)",2,50.0,12,0,0,,,
2023-03-24 06:08:27,"6 Push #2 Copy",1h 21m,"Reverse Fly (Cable)",3,50.0,12,0,0,,,
2023-03-24 06:08:27,"6 Push #2 Copy",1h 21m,"Crunch",1,74.99999999999999,12,0,0,"",,
2023-03-24 06:08:27,"6 Push #2 Copy",1h 21m,"Crunch",2,74.99999999999999,12,0,0,,,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Lunge (Dumbbell)",1,40.0,10,0,0,"","",
2023-03-25 06:03:36,"F Legs2",1h 7m,"Lunge (Dumbbell)",2,40.0,10,0,0,,,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Lunge (Dumbbell)",3,40.0,10,0,0,,,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Lunge (Dumbbell)",4,40.0,10,0,0,,,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Lunge (Dumbbell)",5,40.0,9,0,0,,,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Lunge (Dumbbell)",6,40.0,8,0,0,,,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Lying Leg Curl (Machine)",1,65.0,12,0,0,"",,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Lying Leg Curl (Machine)",2,65.0,12,0,0,,,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Lying Leg Curl (Machine)",3,65.0,12,0,0,,,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Leg Press OLD",1,180.0,10,0,0,"",,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Leg Press OLD",2,180.0,10,0,0,,,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Leg Press OLD",3,180.0,10,0,0,,,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Leg Press OLD",4,180.0,10,0,0,,,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Hip Abductor (Machine)",1,55.0,12,0,0,"",,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Hip Abductor (Machine)",2,55.0,13,0,0,,,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Hip Abductor (Machine)",3,55.0,12,0,0,,,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Hip Adductor (Machine)",1,55.0,12,0,0,"",,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Hip Adductor (Machine)",2,55.0,14,0,0,,,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Hip Adductor (Machine)",3,55.0,14,0,0,,,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Seated Calf Raise (Machine)",1,220.0,14,0,0,"",,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Seated Calf Raise (Machine)",2,220.0,15,0,0,,,
2023-03-25 06:03:36,"F Legs2",1h 7m,"Seated Calf Raise (Machine)",3,220.0,16,0,0,,,
2023-03-27 06:12:12,"M Chest",1h 13m,"Bench press Backup ",1,85.0,8,0,0,"","",
2023-03-27 06:12:12,"M Chest",1h 13m,"Bench press Backup ",2,95.0,6,0,0,,,
2023-03-27 06:12:12,"M Chest",1h 13m,"Bench press Backup ",3,115.0,8,0,0,,,
2023-03-27 06:12:12,"M Chest",1h 13m,"Bench press Backup ",4,115.0,8,0,0,,,
2023-03-27 06:12:12,"M Chest",1h 13m,"Bench press Backup ",5,115.0,8,0,0,,,
2023-03-27 06:12:12,"M Chest",1h 13m,"Shoulder Press (Machine)",1,70.0,10,0,0,"",,
2023-03-27 06:12:12,"M Chest",1h 13m,"Shoulder Press (Machine)",2,70.0,10,0,0,,,
2023-03-27 06:12:12,"M Chest",1h 13m,"Shoulder Press (Machine)",3,70.0,9,0,0,,,
2023-03-27 06:12:12,"M Chest",1h 13m,"Chest Dip",1,0.0,10,0,0,"",,
2023-03-27 06:12:12,"M Chest",1h 13m,"Chest Dip",2,0.0,10,0,0,,,
2023-03-27 06:12:12,"M Chest",1h 13m,"Chest Dip",3,0.0,8,0,0,,,
2023-03-27 06:12:12,"M Chest",1h 13m,"Lateral Raise (Dumbbell)",1,30.0,8,0,0,"",,
2023-03-27 06:12:12,"M Chest",1h 13m,"Lateral Raise (Dumbbell)",2,30.0,8,0,0,,,
2023-03-27 06:12:12,"M Chest",1h 13m,"Lateral Raise (Dumbbell)",3,30.0,8,0,0,,,
2023-03-27 06:12:12,"M Chest",1h 13m,"Chest Fly",1,80.0,12,0,0,"",,
2023-03-27 06:12:12,"M Chest",1h 13m,"Chest Fly",2,80.0,12,0,0,,,
2023-03-27 06:12:12,"M Chest",1h 13m,"Chest Fly",3,80.0,10,0,0,,,
2023-03-27 06:12:12,"M Chest",1h 13m,"Triceps Extension (Machine)",1,50.0,16,0,0,"",,
2023-03-27 06:12:12,"M Chest",1h 13m,"Triceps Extension (Machine)",2,50.0,15,0,0,,,
2023-03-27 06:12:12,"M Chest",1h 13m,"Triceps Extension (Machine)",3,50.0,15,0,0,,,10
2023-03-28 06:15:26,"T Legs",1h 5m,"Squat (Barbell)",1,95.0,5,0,0,"","",
2023-03-28 06:15:26,"T Legs",1h 5m,"Squat (Barbell)",2,115.0,3,0,0,,,
2023-03-28 06:15:26,"T Legs",1h 5m,"Squat (Barbell)",3,135.0,7,0,0,,,
2023-03-28 06:15:26,"T Legs",1h 5m,"Squat (Barbell)",4,135.0,7,0,0,,,
2023-03-28 06:15:26,"T Legs",1h 5m,"Squat (Barbell)",5,135.0,7,0,0,,,
2023-03-28 06:15:26,"T Legs",1h 5m,"Hip Thrust (Barbell)",1,200.0,6,0,0,"",,
2023-03-28 06:15:26,"T Legs",1h 5m,"Hip Thrust (Barbell)",2,200.0,8,0,0,,,
2023-03-28 06:15:26,"T Legs",1h 5m,"Hip Thrust (Barbell)",3,200.0,8,0,0,,,
2023-03-28 06:15:26,"T Legs",1h 5m,"Romanian Deadlift (Barbell)",1,65.0,12,0,0,"",,
2023-03-28 06:15:26,"T Legs",1h 5m,"Romanian Deadlift (Barbell)",2,65.0,12,0,0,,,
2023-03-28 06:15:26,"T Legs",1h 5m,"Romanian Deadlift (Barbell)",3,65.0,12,0,0,,,
2023-03-28 06:15:26,"T Legs",1h 5m,"Standing Calf Raise (Smith Machine)",1,140.0,15,0,0,"",,
2023-03-28 06:15:26,"T Legs",1h 5m,"Standing Calf Raise (Smith Machine)",2,140.0,15,0,0,,,
2023-03-28 06:15:26,"T Legs",1h 5m,"Standing Calf Raise (Smith Machine)",3,140.0,15,0,0,,,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"Pull Up",1,0.0,7,0,0,"","",
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"Pull Up",2,0.0,7,0,0,,,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"Pull Up",3,0.0,7,0,0,,,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"T Bar Row",1,45.0,12,0,0,"",,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"T Bar Row",2,45.0,11,0,0,,,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"T Bar Row",3,35.0,11,0,0,,,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"T Bar Row",4,35.0,10,0,0,,,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"Lat Pulldown - Underhand (Cable)",1,70.0,12,0,0,"70 w1 ",,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"Lat Pulldown - Underhand (Cable)",2,70.0,11,0,0,,,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"Lat Pulldown - Underhand (Cable)",3,70.0,10,0,0,,,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"Row Machine Back Up ",1,74.99999999999999,10,0,0,"",,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"Row Machine Back Up ",2,74.99999999999999,12,0,0,,,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"Row Machine Back Up ",3,74.99999999999999,11,0,0,,,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"Lateral Raise (Dumbbell)",1,30.0,8,0,0,"",,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"Lateral Raise (Dumbbell)",2,30.0,9,0,0,,,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"Lateral Raise (Dumbbell)",3,30.0,8,0,0,,,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"Bicep Curl (Machine)",1,40.0,11,0,0,"",,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"Bicep Curl (Machine)",2,40.0,10,0,0,,,
2023-03-29 06:18:07,"W Back/Bi",1h 1m,"Bicep Curl (Machine)",3,40.0,9,0,0,,,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Lunge (Dumbbell)",1,40.0,20,0,0,"","",
2023-03-30 08:19:12,"F Legs2",1h 5m,"Lunge (Dumbbell)",2,40.0,20,0,0,,,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Lunge (Dumbbell)",3,40.0,20,0,0,,,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Lying Leg Curl (Machine)",1,65.0,12,0,0,"",,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Lying Leg Curl (Machine)",2,65.0,12,0,0,,,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Lying Leg Curl (Machine)",3,65.0,12,0,0,,,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Leg Press OLD",1,200.0,10,0,0,"",,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Leg Press OLD",2,200.0,10,0,0,,,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Leg Press OLD",3,200.0,10,0,0,,,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Leg Press OLD",4,200.0,10,0,0,,,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Hip Abductor (Machine)",1,55.0,13,0,0,"",,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Hip Abductor (Machine)",2,55.0,14,0,0,,,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Hip Abductor (Machine)",3,55.0,13,0,0,,,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Hip Adductor (Machine)",1,55.0,14,0,0,"",,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Hip Adductor (Machine)",2,55.0,14,0,0,,,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Hip Adductor (Machine)",3,55.0,15,0,0,,,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Seated Calf Raise (Machine)",1,220.0,14,0,0,"",,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Seated Calf Raise (Machine)",2,220.0,15,0,0,,,
2023-03-30 08:19:12,"F Legs2",1h 5m,"Seated Calf Raise (Machine)",3,220.0,15,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Deadlift Old Data ",1,135.0,6,0,0,"","Day",
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Deadlift Old Data ",2,155.0,4,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Deadlift Old Data ",3,185.00000000000003,6,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Deadlift Old Data ",4,185.00000000000003,6,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Deadlift Old Data ",5,185.00000000000003,5,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Overhead Press (Barbell)",1,65.0,6,0,0,"",,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Overhead Press (Barbell)",2,65.0,7,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Overhead Press (Barbell)",3,65.0,6,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Incline Bench Press (Barbell)",1,45.0,6,0,0,"",,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Incline Bench Press (Barbell)",2,85.0,8,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Incline Bench Press (Barbell)",3,95.0,8,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Lateral Raise (Cable)",1,20.0,8,0,0,"",,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Lateral Raise (Cable)",2,20.0,8,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Lateral Raise (Cable)",3,10.0,12,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Lateral Raise (Cable)",4,10.0,12,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Triceps Pushdown (Cable - Straight Bar)",1,80.0,10,0,0,"",,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Triceps Pushdown (Cable - Straight Bar)",2,80.0,10,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Triceps Pushdown (Cable - Straight Bar)",3,70.0,10,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Hammer Curl (Dumbbell)",1,15.0,12,0,0,"",,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Hammer Curl (Dumbbell)",2,15.0,12,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Hammer Curl (Dumbbell)",3,15.0,12,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Hammer Curl (Dumbbell)",4,15.0,12,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Hammer Curl (Dumbbell)",5,15.0,10,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Hammer Curl (Dumbbell)",6,15.0,10,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Reverse Fly (Machine)",1,65.0,13,0,0,"",,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Reverse Fly (Machine)",2,65.0,12,0,0,,,
2023-03-31 08:45:35,"Sat ARMS GUNS",1h 21m,"Reverse Fly (Machine)",3,65.0,11,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Bench press Backup ",1,85.0,8,0,0,"","",
2023-04-03 05:29:53,"M Chest",1h 32m,"Bench press Backup ",2,95.0,6,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Bench press Backup ",3,115.0,8,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Bench press Backup ",4,115.0,8,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Bench press Backup ",5,115.0,8,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Shoulder Press (Machine)",1,70.0,10,0,0,"",,
2023-04-03 05:29:53,"M Chest",1h 32m,"Shoulder Press (Machine)",2,70.0,10,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Shoulder Press (Machine)",3,70.0,10,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Chest Dip",1,10.0,6,0,0,"",,
2023-04-03 05:29:53,"M Chest",1h 32m,"Chest Dip",2,10.0,6,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Chest Dip",3,10.0,6,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Lateral Raise (Dumbbell)",1,30.0,8,0,0,"",,
2023-04-03 05:29:53,"M Chest",1h 32m,"Lateral Raise (Dumbbell)",2,30.0,9,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Lateral Raise (Dumbbell)",3,30.0,9,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Chest Fly",1,80.0,12,0,0,"",,
2023-04-03 05:29:53,"M Chest",1h 32m,"Chest Fly",2,80.0,12,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Chest Fly",3,80.0,12,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Reverse Grip Ez Bar Curl",1,15.0,15,0,0,"",,
2023-04-03 05:29:53,"M Chest",1h 32m,"Reverse Grip Ez Bar Curl",2,15.0,12,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Reverse Grip Ez Bar Curl",3,15.0,12,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Cable Kickback",1,10.0,10,0,0,"",,
2023-04-03 05:29:53,"M Chest",1h 32m,"Cable Kickback",2,10.0,10,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Cable Kickback",3,10.0,10,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Cable Kickback",4,10.0,10,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Triceps Extension (Machine)",1,55.0,12,0,0,"",,
2023-04-03 05:29:53,"M Chest",1h 32m,"Triceps Extension (Machine)",2,55.0,12,0,0,,,
2023-04-03 05:29:53,"M Chest",1h 32m,"Triceps Extension (Machine)",3,55.0,12,0,0,,,
2023-04-04 06:05:07,"T Legs",1h 2m,"Squat (Barbell)",1,95.0,6,0,0,"","",
2023-04-04 06:05:07,"T Legs",1h 2m,"Squat (Barbell)",2,115.0,4,0,0,,,
2023-04-04 06:05:07,"T Legs",1h 2m,"Squat (Barbell)",3,135.0,7,0,0,,,
2023-04-04 06:05:07,"T Legs",1h 2m,"Squat (Barbell)",4,135.0,7,0,0,,,
2023-04-04 06:05:07,"T Legs",1h 2m,"Squat (Barbell)",5,155.0,6,0,0,,,
2023-04-04 06:05:07,"T Legs",1h 2m,"Romanian Deadlift (Barbell)",1,65.0,12,0,0,"",,
2023-04-04 06:05:07,"T Legs",1h 2m,"Romanian Deadlift (Barbell)",2,65.0,12,0,0,,,
2023-04-04 06:05:07,"T Legs",1h 2m,"Romanian Deadlift (Barbell)",3,65.0,12,0,0,,,
2023-04-04 06:05:07,"T Legs",1h 2m,"Hip Thrust (Barbell)",1,200.0,9,0,0,"",,
2023-04-04 06:05:07,"T Legs",1h 2m,"Hip Thrust (Barbell)",2,200.0,8,0,0,,,
2023-04-04 06:05:07,"T Legs",1h 2m,"Hip Thrust (Barbell)",3,200.0,8,0,0,,,
2023-04-04 06:05:07,"T Legs",1h 2m,"Standing Calf Raise (Smith Machine)",1,140.0,15,0,0,"",,
2023-04-04 06:05:07,"T Legs",1h 2m,"Standing Calf Raise (Smith Machine)",2,140.0,15,0,0,,,
2023-04-04 06:05:07,"T Legs",1h 2m,"Standing Calf Raise (Smith Machine)",3,140.0,15,0,0,,,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Pull Up (Assisted)",1,0.0,7,0,0,"","",
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Pull Up (Assisted)",2,0.0,7,0,0,,,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Pull Up (Assisted)",3,20.0,7,0,0,,,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Chin Up",1,0.0,5,0,0,"",,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Chin Up",2,0.0,5,0,0,,,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Chin Up",3,0.0,4,0,0,,,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"T Bar Row",1,45.0,8,0,0,"",,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"T Bar Row",2,35.0,12,0,0,,,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"T Bar Row",3,35.0,12,0,0,,,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"T Bar Row",4,35.0,11,0,0,,,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Lat Pulldown - Underhand (Cable)",1,70.0,12,0,0,"",,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Lat Pulldown - Underhand (Cable)",2,70.0,12,0,0,,,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Lat Pulldown - Underhand (Cable)",3,70.0,12,0,0,,,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Row Machine Back Up ",1,74.99999999999999,10,0,0,"",,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Row Machine Back Up ",2,74.99999999999999,11,0,0,,,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Row Machine Back Up ",3,74.99999999999999,10,0,0,,,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Lateral Raise (Dumbbell)",1,30.0,8,0,0,"",,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Lateral Raise (Dumbbell)",2,30.0,9,0,0,,,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Lateral Raise (Dumbbell)",3,30.0,10,0,0,,,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Bicep Curl (Machine)",1,40.0,11,0,0,"",,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Bicep Curl (Machine)",2,40.0,12,0,0,,,
2023-04-05 06:34:48,"W Back/Bi",1h 6m,"Bicep Curl (Machine)",3,40.0,12,0,0,,,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Lunge (Dumbbell)",1,40.0,20,0,0,"","",
2023-04-07 05:30:06,"F Legs2",1h 6m,"Lunge (Dumbbell)",2,40.0,20,0,0,,,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Lunge (Dumbbell)",3,40.0,20,0,0,,,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Lying Leg Curl (Machine)",1,65.0,12,0,0,"",,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Lying Leg Curl (Machine)",2,65.0,12,0,0,,,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Lying Leg Curl (Machine)",3,65.0,12,0,0,,,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Leg Press OLD",1,200.0,10,0,0,"",,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Leg Press OLD",2,200.0,10,0,0,,,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Leg Press OLD",3,200.0,10,0,0,,,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Leg Press OLD",4,200.0,10,0,0,,,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Hip Abductor (Machine)",1,55.0,15,0,0,"",,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Hip Abductor (Machine)",2,60.0,12,0,0,,,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Hip Abductor (Machine)",3,60.0,12,0,0,,,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Hip Adductor (Machine)",1,55.0,15,0,0,"",,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Hip Adductor (Machine)",2,60.0,12,0,0,,,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Hip Adductor (Machine)",3,60.0,12,0,0,,,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Seated Calf Raise (Machine)",1,230.0,14,0,0,"",,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Seated Calf Raise (Machine)",2,230.0,15,0,0,,,
2023-04-07 05:30:06,"F Legs2",1h 6m,"Seated Calf Raise (Machine)",3,220.0,15,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Deadlift Old Data ",1,135.0,6,0,0,"","Day",
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Deadlift Old Data ",2,155.0,4,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Deadlift Old Data ",3,195.0,5,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Deadlift Old Data ",4,195.0,5,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Deadlift Old Data ",5,195.0,5,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Overhead Press (Barbell)",1,65.0,8,0,0,"",,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Overhead Press (Barbell)",2,65.0,7,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Overhead Press (Barbell)",3,65.0,7,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Incline Bench Press (Barbell)",1,45.0,6,0,0,"",,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Incline Bench Press (Barbell)",2,85.0,9,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Incline Bench Press (Barbell)",3,95.0,8,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Incline Bench Press (Barbell)",4,95.0,8,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Reverse Fly (Machine)",1,65.0,12,0,0,"",,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Reverse Fly (Machine)",2,65.0,12,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Reverse Fly (Machine)",3,65.0,12,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Lateral Raise (Cable)",1,20.0,8,0,0,"",,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Lateral Raise (Cable)",2,20.0,8,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Lateral Raise (Cable)",3,10.0,12,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Lateral Raise (Cable)",4,10.0,12,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Lateral Raise (Cable)",5,10.0,12,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Lateral Raise (Cable)",6,10.0,12,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Triceps Pushdown (Cable - Straight Bar)",1,70.0,10,0,0,"",,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Triceps Pushdown (Cable - Straight Bar)",2,70.0,10,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Triceps Pushdown (Cable - Straight Bar)",3,70.0,10,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Chin Up",1,0,6,0,0,"",,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Chin Up",2,0,6,0,0,,,
2023-04-08 05:30:21,"Sat ARMS GUNS",1h 29m,"Chin Up",3,0,4,0,0,,,
2023-04-09 06:15:38,"Sunday Extra Idk ",1h 3m,"Bench Press - Wide Grip (Barbell)",1,44.99999997795377,5,0,0,"","",
2023-04-09 06:15:38,"Sunday Extra Idk ",1h 3m,"Bench Press - Wide Grip (Barbell)",2,65.0,5,0,0,,,
2023-04-09 06:15:38,"Sunday Extra Idk ",1h 3m,"Bench Press - Wide Grip (Barbell)",3,95.0,9,0,0,,,
